POD;DATA;ORA;FL_ORA_LEGALE;CONSUMO_ATTIVA_PRELEVATA;CONSUMO_REATTIVA_INDUTTIVA_PRELEVATA;POTENZA_MASSIMA;TIPO_DATO
IT012E00491869;20200601;210000;+02;44,400;20,400;405.6;E
IT012E00491869;20200601;211500;+02;43,200;19,800;405.6;E
IT012E00491869;20200601;213000;+02;34,200;12,600;405.6;E
IT012E00491869;20200601;214500;+02;43,800;21,000;405.6;E
IT012E00491869;20200601;220000;+02;49,200;24,600;405.6;E
IT012E00491869;20200601;221500;+02;34,200;12,600;405.6;E
IT012E00491869;20200601;223000;+02;35,400;13,200;405.6;E
IT012E00491869;20200601;224500;+02;50,400;25,800;405.6;E
IT012E00491869;20200601;230000;+02;48,600;24,600;405.6;E
IT012E00491869;20200601;231500;+02;36,600;15,000;405.6;E
IT012E00491869;20200601;233000;+02;34,800;13,200;405.6;E
IT012E00491869;20200601;234500;+02;45,000;22,200;405.6;E
IT012E00491869;20200602;000000;+02;48,000;24,600;405.6;E
IT012E00491869;20200602;001500;+02;34,200;12,000;405.6;E
IT012E00491869;20200602;003000;+02;35,400;12,600;405.6;E
IT012E00491869;20200602;004500;+02;42,600;20,400;405.6;E
IT012E00491869;20200602;010000;+02;48,000;24,600;405.6;E
IT012E00491869;20200602;011500;+02;39,000;15,600;405.6;E
IT012E00491869;20200602;013000;+02;34,200;12,600;405.6;E
IT012E00491869;20200602;014500;+02;37,800;16,200;405.6;E
IT012E00491869;20200602;020000;+02;46,200;23,400;405.6;E
IT012E00491869;20200602;021500;+02;45,600;22,800;405.6;E
IT012E00491869;20200602;023000;+02;36,600;14,400;405.6;E
IT012E00491869;20200602;024500;+02;33,600;12,600;405.6;E
IT012E00491869;20200602;030000;+02;40,800;18,000;405.6;E
IT012E00491869;20200602;031500;+02;46,800;24,000;405.6;E
IT012E00491869;20200602;033000;+02;37,800;15,000;405.6;E
IT012E00491869;20200602;034500;+02;33,600;12,600;405.6;E
IT012E00491869;20200602;040000;+02;40,800;18,600;405.6;E
IT012E00491869;20200602;041500;+02;46,200;23,400;405.6;E
IT012E00491869;20200602;043000;+02;44,400;22,200;405.6;E
IT012E00491869;20200602;044500;+02;36,000;12,600;405.6;E
IT012E00491869;20200602;050000;+02;34,200;12,000;405.6;E
IT012E00491869;20200602;051500;+02;42,000;19,200;405.6;E
IT012E00491869;20200602;053000;+02;47,400;25,200;405.6;E
IT012E00491869;20200602;054500;+02;45,600;23,400;405.6;E
IT012E00491869;20200602;060000;+02;36,600;14,400;405.6;E
IT012E00491869;20200602;061500;+02;34,200;12,000;405.6;E
IT012E00491869;20200602;063000;+02;34,200;12,600;405.6;E
IT012E00491869;20200602;064500;+02;47,400;24,600;405.6;E
IT012E00491869;20200602;070000;+02;46,800;22,800;405.6;E
IT012E00491869;20200602;071500;+02;40,800;18,000;405.6;E
IT012E00491869;20200602;073000;+02;34,200;10,800;405.6;E
IT012E00491869;20200602;074500;+02;36,000;11,400;405.6;E
IT012E00491869;20200602;080000;+02;47,400;23,400;405.6;E
IT012E00491869;20200602;081500;+02;49,200;25,200;405.6;E
IT012E00491869;20200602;083000;+02;39,000;15,600;405.6;E
IT012E00491869;20200602;084500;+02;33,600;11,400;405.6;E
IT012E00491869;20200602;090000;+02;41,400;18,000;405.6;E
IT012E00491869;20200602;091500;+02;48,000;24,600;405.6;E
IT012E00491869;20200602;093000;+02;42,000;19,200;405.6;E
IT012E00491869;20200602;094500;+02;36,000;13,800;405.6;E
IT012E00491869;20200602;100000;+02;43,200;19,800;405.6;E
IT012E00491869;20200602;101500;+02;49,800;25,200;405.6;E
IT012E00491869;20200602;103000;+02;39,600;16,800;405.6;E
IT012E00491869;20200602;104500;+02;33,600;12,000;405.6;E
IT012E00491869;20200602;110000;+02;49,800;24,600;405.6;E
IT012E00491869;20200602;111500;+02;49,800;25,200;405.6;E
IT012E00491869;20200602;113000;+02;39,600;16,800;405.6;E
IT012E00491869;20200602;114500;+02;36,000;15,000;405.6;E
IT012E00491869;20200602;120000;+02;48,600;25,200;405.6;E
IT012E00491869;20200602;121500;+02;49,800;25,800;405.6;E
IT012E00491869;20200602;123000;+02;36,000;14,400;405.6;E
IT012E00491869;20200602;124500;+02;39,600;18,600;405.6;E
IT012E00491869;20200602;130000;+02;52,200;27,600;405.6;E
IT012E00491869;20200602;131500;+02;47,400;24,000;405.6;E
IT012E00491869;20200602;133000;+02;34,800;13,800;405.6;E
IT012E00491869;20200602;134500;+02;44,400;20,400;405.6;E
IT012E00491869;20200602;140000;+02;52,200;27,000;405.6;E
IT012E00491869;20200602;141500;+02;42,600;19,800;405.6;E
IT012E00491869;20200602;143000;+02;37,200;15,600;405.6;E
IT012E00491869;20200602;144500;+02;48,600;25,800;405.6;E
IT012E00491869;20200602;150000;+02;50,400;25,200;405.6;E
IT012E00491869;20200602;151500;+02;40,800;18,600;405.6;E
IT012E00491869;20200602;153000;+02;34,200;13,800;405.6;E
IT012E00491869;20200602;154500;+02;51,600;27,000;405.6;E
IT012E00491869;20200602;160000;+02;51,000;25,800;405.6;E
IT012E00491869;20200602;161500;+02;37,800;16,200;405.6;E
IT012E00491869;20200602;163000;+02;37,200;14,400;405.6;E
IT012E00491869;20200602;164500;+02;53,400;25,800;405.6;E
IT012E00491869;20200602;170000;+02;52,800;27,000;405.6;E
IT012E00491869;20200602;171500;+02;35,400;14,400;405.6;E
IT012E00491869;20200602;173000;+02;40,800;18,600;405.6;E
IT012E00491869;20200602;174500;+02;51,600;26,400;405.6;E
IT012E00491869;20200602;180000;+02;49,200;24,000;405.6;E
IT012E00491869;20200602;181500;+02;35,400;13,800;405.6;E
IT012E00491869;20200602;183000;+02;39,000;17,400;405.6;E
IT012E00491869;20200602;184500;+02;51,000;26,400;405.6;E
IT012E00491869;20200602;190000;+02;51,000;27,000;405.6;E
IT012E00491869;20200602;191500;+02;35,400;13,200;405.6;E
IT012E00491869;20200602;193000;+02;36,000;15,000;405.6;E
IT012E00491869;20200602;194500;+02;45,600;22,200;405.6;E
IT012E00491869;20200602;200000;+02;46,800;24,000;405.6;E
IT012E00491869;20200602;201500;+02;46,800;24,600;405.6;E
IT012E00491869;20200602;203000;+02;39,600;18,000;405.6;E
IT012E00491869;20200602;204500;+02;34,800;13,200;405.6;E
IT012E00491869;20200602;210000;+02;34,200;13,200;405.6;E
IT012E00491869;20200602;211500;+02;43,800;22,800;405.6;E
IT012E00491869;20200602;213000;+02;45,600;24,600;405.6;E
IT012E00491869;20200602;214500;+02;45,600;24,600;405.6;E
IT012E00491869;20200602;220000;+02;37,800;16,800;405.6;E
IT012E00491869;20200602;221500;+02;35,400;15,000;405.6;E
IT012E00491869;20200602;223000;+02;34,200;13,200;405.6;E
IT012E00491869;20200602;224500;+02;45,600;22,800;405.6;E
IT012E00491869;20200602;230000;+02;46,200;25,200;405.6;E
IT012E00491869;20200602;231500;+02;41,400;21,000;405.6;E
IT012E00491869;20200602;233000;+02;36,000;15,600;405.6;E
IT012E00491869;20200602;234500;+02;34,800;13,800;405.6;E
IT012E00491869;20200603;000000;+02;42,600;22,200;405.6;E
IT012E00491869;20200603;001500;+02;46,200;25,800;405.6;E
IT012E00491869;20200603;003000;+02;42,600;22,800;405.6;E
IT012E00491869;20200603;004500;+02;35,400;14,400;405.6;E
IT012E00491869;20200603;010000;+02;36,000;16,200;405.6;E
IT012E00491869;20200603;011500;+02;39,000;18,600;405.6;E
IT012E00491869;20200603;013000;+02;46,200;24,600;405.6;E
IT012E00491869;20200603;014500;+02;46,800;23,400;405.6;E
IT012E00491869;20200603;020000;+02;35,400;14,400;405.6;E
IT012E00491869;20200603;021500;+02;34,800;13,800;405.6;E
IT012E00491869;20200603;023000;+02;37,200;16,800;405.6;E
IT012E00491869;20200603;024500;+02;45,600;24,000;405.6;E
IT012E00491869;20200603;030000;+02;44,400;23,400;405.6;E
IT012E00491869;20200603;031500;+02;34,800;13,800;405.6;E
IT012E00491869;20200603;033000;+02;33,600;13,200;405.6;E
IT012E00491869;20200603;034500;+02;39,000;18,600;405.6;E
IT012E00491869;20200603;040000;+02;47,400;25,800;405.6;E
IT012E00491869;20200603;041500;+02;42,600;21,000;405.6;E
IT012E00491869;20200603;043000;+02;33,600;13,200;405.6;E
IT012E00491869;20200603;044500;+02;33,000;12,600;405.6;E
IT012E00491869;20200603;050000;+02;40,800;19,200;405.6;E
IT012E00491869;20200603;051500;+02;45,000;22,800;405.6;E
IT012E00491869;20200603;053000;+02;42,000;21,000;405.6;E
IT012E00491869;20200603;054500;+02;34,800;13,800;405.6;E
IT012E00491869;20200603;060000;+02;34,200;13,200;405.6;E
IT012E00491869;20200603;061500;+02;43,800;21,600;405.6;E
IT012E00491869;20200603;063000;+02;45,600;22,800;405.6;E
IT012E00491869;20200603;064500;+02;39,000;18,600;405.6;E
IT012E00491869;20200603;070000;+02;34,800;13,800;405.6;E
IT012E00491869;20200603;071500;+02;39,000;18,000;405.6;E
IT012E00491869;20200603;073000;+02;46,200;24,600;405.6;E
IT012E00491869;20200603;074500;+02;50,400;27,000;405.6;E
IT012E00491869;20200603;080000;+02;42,600;19,800;405.6;E
IT012E00491869;20200603;081500;+02;38,400;16,800;405.6;E
IT012E00491869;20200603;083000;+02;41,400;19,200;405.6;E
IT012E00491869;20200603;084500;+02;49,800;27,600;405.6;E
IT012E00491869;20200603;090000;+02;50,400;27,000;405.6;E
IT012E00491869;20200603;091500;+02;44,400;20,400;405.6;E
IT012E00491869;20200603;093000;+02;39,600;16,800;405.6;E
IT012E00491869;20200603;094500;+02;48,000;22,800;405.6;E
IT012E00491869;20200603;100000;+02;53,400;28,200;405.6;E
IT012E00491869;20200603;101500;+02;48,000;23,400;405.6;E
IT012E00491869;20200603;103000;+02;43,200;20,400;405.6;E
IT012E00491869;20200603;104500;+02;45,000;22,200;405.6;E
IT012E00491869;20200603;110000;+02;45,600;24,000;405.6;E
IT012E00491869;20200603;111500;+02;60,600;34,800;405.6;E
IT012E00491869;20200603;113000;+02;58,800;34,200;405.6;E
IT012E00491869;20200603;114500;+02;46,800;24,600;405.6;E
IT012E00491869;20200603;120000;+02;47,400;25,800;405.6;E
IT012E00491869;20200603;121500;+02;57,600;33,600;405.6;E
IT012E00491869;20200603;123000;+02;55,200;32,400;405.6;E
IT012E00491869;20200603;124500;+02;42,000;22,200;405.6;E
IT012E00491869;20200603;130000;+02;52,200;29,400;405.6;E
IT012E00491869;20200603;131500;+02;55,200;30,600;405.6;E
IT012E00491869;20200603;133000;+02;76,800;40,800;405.6;E
IT012E00491869;20200603;134500;+02;76,200;41,400;405.6;E
IT012E00491869;20200603;140000;+02;77,400;41,400;405.6;E
IT012E00491869;20200603;141500;+02;79,800;41,400;405.6;E
IT012E00491869;20200603;143000;+02;78,000;40,200;405.6;E
IT012E00491869;20200603;144500;+02;79,200;39,000;405.6;E
IT012E00491869;20200603;150000;+02;89,400;43,200;405.6;E
IT012E00491869;20200603;151500;+02;89,400;43,200;405.6;E
IT012E00491869;20200603;153000;+02;89,400;42,600;405.6;E
IT012E00491869;20200603;154500;+02;87,000;42,000;405.6;E
IT012E00491869;20200603;160000;+02;85,800;42,000;405.6;E
IT012E00491869;20200603;161500;+02;82,200;41,400;405.6;E
IT012E00491869;20200603;163000;+02;83,400;42,000;405.6;E
IT012E00491869;20200603;164500;+02;84,000;40,200;405.6;E
IT012E00491869;20200603;170000;+02;83,400;40,800;405.6;E
IT012E00491869;20200603;171500;+02;82,800;42,000;405.6;E
IT012E00491869;20200603;173000;+02;84,000;42,000;405.6;E
IT012E00491869;20200603;174500;+02;87,600;42,600;405.6;E
IT012E00491869;20200603;180000;+02;86,400;43,200;405.6;E
IT012E00491869;20200603;181500;+02;79,200;41,400;405.6;E
IT012E00491869;20200603;183000;+02;78,000;40,800;405.6;E
IT012E00491869;20200603;184500;+02;79,800;42,000;405.6;E
IT012E00491869;20200603;190000;+02;78,000;41,400;405.6;E
IT012E00491869;20200603;191500;+02;78,000;41,400;405.6;E
IT012E00491869;20200603;193000;+02;79,200;40,800;405.6;E
IT012E00491869;20200603;194500;+02;79,200;39,600;405.6;E
IT012E00491869;20200603;200000;+02;79,200;43,200;405.6;E
IT012E00491869;20200603;201500;+02;78,000;41,400;405.6;E
IT012E00491869;20200603;203000;+02;77,400;42,000;405.6;E
IT012E00491869;20200603;204500;+02;76,200;41,400;405.6;E
IT012E00491869;20200603;210000;+02;75,000;42,000;405.6;E
IT012E00491869;20200603;211500;+02;73,800;41,400;405.6;E
IT012E00491869;20200603;213000;+02;74,400;41,400;405.6;E
IT012E00491869;20200603;214500;+02;74,400;41,400;405.6;E
IT012E00491869;20200603;220000;+02;75,000;42,000;405.6;E
IT012E00491869;20200603;221500;+02;74,400;42,000;405.6;E
IT012E00491869;20200603;223000;+02;75,000;42,600;405.6;E
IT012E00491869;20200603;224500;+02;73,200;40,200;405.6;E
IT012E00491869;20200603;230000;+02;73,200;39,600;405.6;E
IT012E00491869;20200603;231500;+02;74,400;41,400;405.6;E
IT012E00491869;20200603;233000;+02;73,800;40,800;405.6;E
IT012E00491869;20200603;234500;+02;73,800;41,400;405.6;E
IT012E00491869;20200604;000000;+02;74,400;41,400;405.6;E
IT012E00491869;20200604;001500;+02;73,800;42,000;405.6;E
IT012E00491869;20200604;003000;+02;74,400;41,400;405.6;E
IT012E00491869;20200604;004500;+02;73,800;41,400;405.6;E
IT012E00491869;20200604;010000;+02;72,600;42,000;405.6;E
IT012E00491869;20200604;011500;+02;74,400;42,600;405.6;E
IT012E00491869;20200604;013000;+02;73,200;41,400;405.6;E
IT012E00491869;20200604;014500;+02;73,800;40,800;405.6;E
IT012E00491869;20200604;020000;+02;73,800;40,800;405.6;E
IT012E00491869;20200604;021500;+02;73,800;42,000;405.6;E
IT012E00491869;20200604;023000;+02;73,200;42,000;405.6;E
