POD;DATA;ORA;FL_ORA_LEGALE;CONSUMO_ATTIVA_PRELEVATA;CONSUMO_REATTIVA_INDUTTIVA_PRELEVATA;POTENZA_MASSIMA;TIPO_DATO
IT012E00491824;20191201;000000;+01;117,700;56,100;840.4;E
IT012E00491824;20191201;001500;+01;118,800;53,900;840.4;E
IT012E00491824;20191201;003000;+01;117,700;53,900;840.4;E
IT012E00491824;20191201;004500;+01;118,800;54,450;840.4;E
IT012E00491824;20191201;010000;+01;118,250;55,550;840.4;E
IT012E00491824;20191201;011500;+01;117,700;54,450;840.4;E
IT012E00491824;20191201;013000;+01;117,700;54,450;840.4;E
IT012E00491824;20191201;014500;+01;117,700;55,000;840.4;E
IT012E00491824;20191201;020000;+01;117,700;54,450;840.4;E
IT012E00491824;20191201;021500;+01;117,700;53,900;840.4;E
IT012E00491824;20191201;023000;+01;117,700;55,000;840.4;E
IT012E00491824;20191201;024500;+01;117,700;55,000;840.4;E
IT012E00491824;20191201;030000;+01;117,700;55,000;840.4;E
IT012E00491824;20191201;031500;+01;117,700;54,450;840.4;E
IT012E00491824;20191201;033000;+01;118,250;55,550;840.4;E
IT012E00491824;20191201;034500;+01;117,700;55,000;840.4;E
IT012E00491824;20191201;040000;+01;118,250;55,550;840.4;E
IT012E00491824;20191201;041500;+01;117,150;55,000;840.4;E
IT012E00491824;20191201;043000;+01;118,250;55,000;840.4;E
IT012E00491824;20191201;044500;+01;117,700;54,450;840.4;E
IT012E00491824;20191201;050000;+01;117,700;54,450;840.4;E
IT012E00491824;20191201;051500;+01;117,150;53,900;840.4;E
IT012E00491824;20191201;053000;+01;117,700;53,900;840.4;E
IT012E00491824;20191201;054500;+01;117,150;54,450;840.4;E
IT012E00491824;20191201;060000;+01;118,250;52,800;840.4;E
IT012E00491824;20191201;061500;+01;118,250;53,350;840.4;E
IT012E00491824;20191201;063000;+01;117,700;52,800;840.4;E
IT012E00491824;20191201;064500;+01;117,700;52,800;840.4;E
IT012E00491824;20191201;070000;+01;117,700;51,700;840.4;E
IT012E00491824;20191201;071500;+01;116,600;51,150;840.4;E
IT012E00491824;20191201;073000;+01;117,150;51,150;840.4;E
IT012E00491824;20191201;074500;+01;117,150;51,150;840.4;E
IT012E00491824;20191201;080000;+01;116,600;50,600;840.4;E
IT012E00491824;20191201;081500;+01;117,150;51,700;840.4;E
IT012E00491824;20191201;083000;+01;118,250;54,450;840.4;E
IT012E00491824;20191201;084500;+01;118,250;53,900;840.4;E
IT012E00491824;20191201;090000;+01;118,250;53,350;840.4;E
IT012E00491824;20191201;091500;+01;117,700;53,350;840.4;E
IT012E00491824;20191201;093000;+01;118,250;53,350;840.4;E
IT012E00491824;20191201;094500;+01;118,250;53,350;840.4;E
IT012E00491824;20191201;100000;+01;117,700;52,250;840.4;E
IT012E00491824;20191201;101500;+01;117,700;52,800;840.4;E
IT012E00491824;20191201;103000;+01;117,150;52,250;840.4;E
IT012E00491824;20191201;104500;+01;117,150;52,250;840.4;E
IT012E00491824;20191201;110000;+01;117,150;52,250;840.4;E
IT012E00491824;20191201;111500;+01;117,700;52,800;840.4;E
IT012E00491824;20191201;113000;+01;117,150;52,250;840.4;E
IT012E00491824;20191201;114500;+01;117,700;52,250;840.4;E
IT012E00491824;20191201;120000;+01;117,150;52,800;840.4;E
IT012E00491824;20191201;121500;+01;118,250;53,350;840.4;E
IT012E00491824;20191201;123000;+01;117,700;52,800;840.4;E
IT012E00491824;20191201;124500;+01;117,700;53,350;840.4;E
IT012E00491824;20191201;130000;+01;118,250;53,350;840.4;E
IT012E00491824;20191201;131500;+01;118,250;53,350;840.4;E
IT012E00491824;20191201;133000;+01;117,700;53,350;840.4;E
IT012E00491824;20191201;134500;+01;118,250;53,350;840.4;E
IT012E00491824;20191201;140000;+01;118,250;53,350;840.4;E
IT012E00491824;20191201;141500;+01;117,700;52,800;840.4;E
IT012E00491824;20191201;143000;+01;118,250;53,350;840.4;E
IT012E00491824;20191201;144500;+01;117,700;52,800;840.4;E
IT012E00491824;20191201;150000;+01;117,700;52,800;840.4;E
IT012E00491824;20191201;151500;+01;117,150;52,800;840.4;E
IT012E00491824;20191201;153000;+01;117,700;52,250;840.4;E
IT012E00491824;20191201;154500;+01;117,700;52,800;840.4;E
IT012E00491824;20191201;160000;+01;117,700;53,350;840.4;E
IT012E00491824;20191201;161500;+01;117,150;52,250;840.4;E
IT012E00491824;20191201;163000;+01;117,700;52,800;840.4;E
IT012E00491824;20191201;164500;+01;116,600;52,250;840.4;E
IT012E00491824;20191201;170000;+01;117,700;51,150;840.4;E
IT012E00491824;20191201;171500;+01;116,050;51,150;840.4;E
IT012E00491824;20191201;173000;+01;117,150;51,150;840.4;E
IT012E00491824;20191201;174500;+01;116,600;50,600;840.4;E
IT012E00491824;20191201;180000;+01;118,250;53,350;840.4;E
IT012E00491824;20191201;181500;+01;118,250;53,900;840.4;E
IT012E00491824;20191201;183000;+01;117,700;53,350;840.4;E
IT012E00491824;20191201;184500;+01;118,250;53,900;840.4;E
IT012E00491824;20191201;190000;+01;117,700;52,800;840.4;E
IT012E00491824;20191201;191500;+01;117,700;52,800;840.4;E
IT012E00491824;20191201;193000;+01;117,700;53,350;840.4;E
IT012E00491824;20191201;194500;+01;117,700;53,350;840.4;E
IT012E00491824;20191201;200000;+01;117,700;53,350;840.4;E
IT012E00491824;20191201;201500;+01;117,700;53,350;840.4;E
IT012E00491824;20191201;203000;+01;117,700;53,900;840.4;E
IT012E00491824;20191201;204500;+01;118,800;55,000;840.4;E
IT012E00491824;20191201;210000;+01;118,250;55,000;840.4;E
IT012E00491824;20191201;211500;+01;119,350;56,100;840.4;E
IT012E00491824;20191201;213000;+01;118,800;56,100;840.4;E
IT012E00491824;20191201;214500;+01;118,250;54,450;840.4;E
IT012E00491824;20191201;220000;+01;118,250;53,900;840.4;E
IT012E00491824;20191201;221500;+01;118,250;54,450;840.4;E
IT012E00491824;20191201;223000;+01;118,800;55,000;840.4;E
IT012E00491824;20191201;224500;+01;118,250;55,550;840.4;E
IT012E00491824;20191201;230000;+01;118,800;55,550;840.4;E
IT012E00491824;20191201;231500;+01;118,250;55,000;840.4;E
IT012E00491824;20191201;233000;+01;117,700;52,800;840.4;E
IT012E00491824;20191201;234500;+01;118,250;53,900;840.4;E
IT012E00491824;20191202;000000;+01;118,250;54,450;840.4;E
IT012E00491824;20191202;001500;+01;117,700;54,450;840.4;E
IT012E00491824;20191202;003000;+01;118,800;55,000;840.4;E
IT012E00491824;20191202;004500;+01;118,250;55,000;840.4;E
IT012E00491824;20191202;010000;+01;118,250;55,000;840.4;E
IT012E00491824;20191202;011500;+01;117,150;54,450;840.4;E
IT012E00491824;20191202;013000;+01;117,150;53,900;840.4;E
IT012E00491824;20191202;014500;+01;117,700;53,350;840.4;E
IT012E00491824;20191202;020000;+01;117,150;53,900;840.4;E
IT012E00491824;20191202;021500;+01;117,150;53,900;840.4;E
IT012E00491824;20191202;023000;+01;117,150;53,900;840.4;E
IT012E00491824;20191202;024500;+01;116,600;52,800;840.4;E
IT012E00491824;20191202;030000;+01;117,150;53,900;840.4;E
IT012E00491824;20191202;031500;+01;117,150;53,900;840.4;E
IT012E00491824;20191202;033000;+01;117,700;53,900;840.4;E
IT012E00491824;20191202;034500;+01;116,600;53,350;840.4;E
IT012E00491824;20191202;040000;+01;117,150;53,350;840.4;E
IT012E00491824;20191202;041500;+01;116,600;53,350;840.4;E
IT012E00491824;20191202;043000;+01;116,600;52,800;840.4;E
IT012E00491824;20191202;044500;+01;116,050;52,250;840.4;E
IT012E00491824;20191202;050000;+01;116,050;51,700;840.4;E
IT012E00491824;20191202;051500;+01;116,050;51,150;840.4;E
IT012E00491824;20191202;053000;+01;116,600;52,250;840.4;E
IT012E00491824;20191202;054500;+01;116,050;51,700;840.4;E
IT012E00491824;20191202;060000;+01;116,600;50,600;840.4;E
